ID,Resolution,Center,WSI,Node,Class,Image_path
92,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_51.jpg
93,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_32.jpg
94,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_40.jpg
95,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_9.jpg
96,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_62.jpg
97,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_31.jpg
98,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_70.jpg
99,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_61.jpg
100,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_73.jpg
101,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_49.jpg
102,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_60.jpg
103,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_29.jpg
104,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_63.jpg
105,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_72.jpg
106,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_30.jpg
107,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_39.jpg
108,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_50.jpg
109,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_59.jpg
110,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_19.jpg
111,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_71.jpg
112,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_41.jpg
113,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_52.jpg
114,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_51.jpg
115,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_40.jpg
116,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_38.jpg
117,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_62.jpg
118,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_31.jpg
119,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_47.jpg
120,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_70.jpg
121,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_15.jpg
122,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_26.jpg
123,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_61.jpg
124,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_58.jpg
125,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_28.jpg
126,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_73.jpg
127,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_46.jpg
128,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_36.jpg
129,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_54.jpg
130,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_80.jpg
131,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_17.jpg
132,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_74.jpg
133,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_49.jpg
134,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_25.jpg
135,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_56.jpg
136,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_45.jpg
137,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_16.jpg
138,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_60.jpg
139,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_34.jpg
140,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_18.jpg
141,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_29.jpg
142,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_63.jpg
143,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_42.jpg
144,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_27.jpg
145,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_65.jpg
146,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_72.jpg
147,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_14.jpg
148,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_78.jpg
149,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_75.jpg
150,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_57.jpg
151,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_30.jpg
152,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_39.jpg
153,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_35.jpg
154,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_68.jpg
155,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_50.jpg
156,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_59.jpg
157,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_67.jpg
158,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_37.jpg
159,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_19.jpg
160,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_71.jpg
161,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_24.jpg
162,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_41.jpg
163,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_53.jpg
164,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_52.jpg
165,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_69.jpg
166,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_64.jpg
167,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_51.jpg
168,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_79.jpg
169,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_48.jpg
170,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_40.jpg
318,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_38.jpg
319,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_62.jpg
320,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_31.jpg
321,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_47.jpg
322,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_84.jpg
323,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_70.jpg
324,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_7.jpg
325,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_6.jpg
326,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_8.jpg
327,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_82.jpg
328,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_87.jpg
329,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_15.jpg
330,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_26.jpg
331,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_61.jpg
332,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_58.jpg
333,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_91.jpg
334,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_92.jpg
335,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_28.jpg
336,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_73.jpg
337,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_77.jpg
338,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_95.jpg
339,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_46.jpg
340,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_44.jpg
341,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_1.jpg
342,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_11.jpg
343,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_36.jpg
344,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_81.jpg
345,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_3.jpg
346,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_54.jpg
347,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_12.jpg
348,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_55.jpg
349,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_80.jpg
350,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_86.jpg
351,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_17.jpg
352,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_74.jpg
353,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_49.jpg
354,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_25.jpg
355,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_56.jpg
356,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_21.jpg
357,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_45.jpg
358,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_16.jpg
359,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_60.jpg
360,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_94.jpg
361,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_34.jpg
362,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_18.jpg
363,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_29.jpg
364,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_63.jpg
365,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_42.jpg
366,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_27.jpg
367,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_65.jpg
368,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_13.jpg
369,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_72.jpg
370,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_66.jpg
371,4x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_069/node-1/patch_23.jpg
