ID,Resolution,Center,WSI,Node,Class,Image_path
279,4x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_066/node-3/patch_53.jpg
280,4x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_066/node-3/patch_76.jpg
281,4x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_066/node-3/patch_52.jpg
282,4x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_066/node-3/patch_69.jpg
283,4x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_066/node-3/patch_64.jpg
284,4x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_066/node-3/patch_51.jpg
285,4x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_066/node-3/patch_79.jpg
286,4x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_066/node-3/patch_40.jpg
414,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_38.jpg
415,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_62.jpg
416,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_31.jpg
417,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_47.jpg
418,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_84.jpg
419,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_70.jpg
420,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_7.jpg
421,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_6.jpg
422,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_8.jpg
423,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_82.jpg
424,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_15.jpg
425,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_26.jpg
426,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_61.jpg
427,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_58.jpg
428,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_28.jpg
429,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_73.jpg
430,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_77.jpg
431,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_46.jpg
432,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_36.jpg
433,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_81.jpg
434,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_3.jpg
435,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_55.jpg
436,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_80.jpg
437,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_17.jpg
438,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_49.jpg
439,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_25.jpg
440,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_56.jpg
441,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_21.jpg
442,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_45.jpg
443,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_16.jpg
444,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_60.jpg
445,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_34.jpg
446,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_18.jpg
447,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_29.jpg
448,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_63.jpg
449,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_42.jpg
450,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_27.jpg
451,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_13.jpg
452,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_72.jpg
453,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_66.jpg
454,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_23.jpg
455,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_14.jpg
456,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_78.jpg
457,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_5.jpg
458,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_57.jpg
459,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_20.jpg
460,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_30.jpg
461,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_39.jpg
462,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_83.jpg
463,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_35.jpg
464,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_68.jpg
465,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_50.jpg
466,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_59.jpg
467,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_67.jpg
468,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_37.jpg
469,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_19.jpg
470,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_10.jpg
471,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_71.jpg
472,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_43.jpg
473,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_24.jpg
474,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_41.jpg
475,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_53.jpg
476,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_52.jpg
477,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_69.jpg
478,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_51.jpg
479,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_79.jpg
480,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_48.jpg
481,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_32.jpg
482,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_4.jpg
483,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_2.jpg
484,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_40.jpg
485,4x,center_3,patient_076,patient_076_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_076/node-1/patch_9.jpg
557,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_38.jpg
558,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_62.jpg
559,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_31.jpg
560,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_47.jpg
561,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_84.jpg
562,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_70.jpg
563,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_7.jpg
564,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_6.jpg
565,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_8.jpg
566,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_15.jpg
567,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_26.jpg
568,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_61.jpg
569,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_58.jpg
570,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_28.jpg
571,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_73.jpg
572,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_46.jpg
573,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_44.jpg
574,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_1.jpg
575,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_11.jpg
576,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_36.jpg
577,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_81.jpg
578,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_3.jpg
579,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_12.jpg
580,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_55.jpg
581,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_80.jpg
582,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_17.jpg
583,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_49.jpg
584,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_25.jpg
585,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_56.jpg
586,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_21.jpg
587,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_45.jpg
588,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_16.jpg
589,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_60.jpg
590,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_34.jpg
591,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_18.jpg
592,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_29.jpg
593,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_63.jpg
594,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_42.jpg
595,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_27.jpg
596,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_13.jpg
597,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_72.jpg
598,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_66.jpg
599,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_23.jpg
600,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_14.jpg
601,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_5.jpg
602,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_57.jpg
603,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_20.jpg
604,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_30.jpg
605,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_39.jpg
606,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_83.jpg
607,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_35.jpg
608,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_68.jpg
609,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_50.jpg
610,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_85.jpg
611,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_59.jpg
612,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_67.jpg
613,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_37.jpg
614,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_19.jpg
615,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_10.jpg
616,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_22.jpg
617,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_33.jpg
618,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_71.jpg
619,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_43.jpg
620,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_24.jpg
621,4x,center_3,patient_072,patient_072_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_3/patient_072/node-1/patch_41.jpg
