ID,Center,Resolution,WSI,Node,Class,Image_path
234,nandafuyi,4x,3-1381540-1-4X,3-1381540-1-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/3-1381540-1-4X/patch_13.jpg
251,nandafuyi,4x,3-1381540-1-4X,3-1381540-1-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/3-1381540-1-4X/patch_4.jpg
232,nandafuyi,4x,3-1381540-1-4X,3-1381540-1-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/3-1381540-1-4X/patch_42.jpg
244,nandafuyi,4x,3-1381540-1-4X,3-1381540-1-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/3-1381540-1-4X/patch_22.jpg
220,nandafuyi,4x,3-1381540-1-4X,3-1381540-1-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/3-1381540-1-4X/patch_11.jpg
227,nandafuyi,4x,3-1381540-1-4X,3-1381540-1-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/3-1381540-1-4X/patch_45.jpg
212,nandafuyi,4x,3-1381540-1-4X,3-1381540-1-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/3-1381540-1-4X/patch_6.jpg
233,nandafuyi,4x,3-1381540-1-4X,3-1381540-1-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/3-1381540-1-4X/patch_27.jpg
216,nandafuyi,4x,3-1381540-1-4X,3-1381540-1-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/3-1381540-1-4X/patch_28.jpg
211,nandafuyi,4x,3-1381540-1-4X,3-1381540-1-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/3-1381540-1-4X/patch_7.jpg
270,nandafuyi,4x,5-1332190-4X,5-1332190-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/5-1332190-4X/patch_34.jpg
274,nandafuyi,4x,5-1332190-4X,5-1332190-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/5-1332190-4X/patch_13.jpg
282,nandafuyi,4x,5-1332190-4X,5-1332190-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/5-1332190-4X/patch_10.jpg
281,nandafuyi,4x,5-1332190-4X,5-1332190-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/5-1332190-4X/patch_19.jpg
263,nandafuyi,4x,5-1332190-4X,5-1332190-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/5-1332190-4X/patch_36.jpg
279,nandafuyi,4x,5-1332190-4X,5-1332190-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/5-1332190-4X/patch_30.jpg
276,nandafuyi,4x,5-1332190-4X,5-1332190-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/5-1332190-4X/patch_14.jpg
267,nandafuyi,4x,5-1332190-4X,5-1332190-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/5-1332190-4X/patch_25.jpg
322,nandafuyi,4x,7-1177567-4X,7-1177567-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/7-1177567-4X/patch_22.jpg
325,nandafuyi,4x,7-1177567-4X,7-1177567-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/7-1177567-4X/patch_4.jpg
293,nandafuyi,4x,7-1177567-4X,7-1177567-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/7-1177567-4X/patch_8.jpg
302,nandafuyi,4x,7-1177567-4X,7-1177567-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/7-1177567-4X/patch_12.jpg
319,nandafuyi,4x,7-1177567-4X,7-1177567-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/7-1177567-4X/patch_37.jpg
315,nandafuyi,4x,7-1177567-4X,7-1177567-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/7-1177567-4X/patch_20.jpg
295,nandafuyi,4x,7-1177567-4X,7-1177567-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/7-1177567-4X/patch_26.jpg
316,nandafuyi,4x,7-1177567-4X,7-1177567-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/7-1177567-4X/patch_30.jpg
313,nandafuyi,4x,7-1177567-4X,7-1177567-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/7-1177567-4X/patch_14.jpg
304,nandafuyi,4x,7-1177567-4X,7-1177567-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/7-1177567-4X/patch_25.jpg
354,nandafuyi,4x,1-1372664-1-4X,1-1372664-1-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/1-1372664-1-4X/patch_23.jpg
367,nandafuyi,4x,1-1372664-1-4X,1-1372664-1-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/1-1372664-1-4X/patch_24.jpg
353,nandafuyi,4x,1-1372664-1-4X,1-1372664-1-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/1-1372664-1-4X/patch_13.jpg
370,nandafuyi,4x,1-1372664-1-4X,1-1372664-1-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/1-1372664-1-4X/patch_32.jpg
351,nandafuyi,4x,1-1372664-1-4X,1-1372664-1-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/1-1372664-1-4X/patch_42.jpg
364,nandafuyi,4x,1-1372664-1-4X,1-1372664-1-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/1-1372664-1-4X/patch_22.jpg
339,nandafuyi,4x,1-1372664-1-4X,1-1372664-1-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/1-1372664-1-4X/patch_11.jpg
346,nandafuyi,4x,1-1372664-1-4X,1-1372664-1-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/1-1372664-1-4X/patch_45.jpg
331,nandafuyi,4x,1-1372664-1-4X,1-1372664-1-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/1-1372664-1-4X/patch_6.jpg
352,nandafuyi,4x,1-1372664-1-4X,1-1372664-1-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/1-1372664-1-4X/patch_27.jpg
335,nandafuyi,4x,1-1372664-1-4X,1-1372664-1-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/1-1372664-1-4X/patch_28.jpg
330,nandafuyi,4x,1-1372664-1-4X,1-1372664-1-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/1-1372664-1-4X/patch_7.jpg
414,nandafuyi,4x,2-1381540-4X,2-1381540-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/2-1381540-4X/patch_0.jpg
400,nandafuyi,4x,2-1381540-4X,2-1381540-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/2-1381540-4X/patch_14.jpg
401,nandafuyi,4x,2-1381540-4X,2-1381540-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/2-1381540-4X/patch_5.jpg
418,nandafuyi,4x,2-1381540-4X,2-1381540-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/2-1381540-4X/patch_40.jpg
410,nandafuyi,4x,2-1381540-4X,2-1381540-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/2-1381540-4X/patch_33.jpg
416,nandafuyi,4x,2-1381540-4X,2-1381540-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/2-1381540-4X/patch_4.jpg
379,nandafuyi,4x,2-1381540-4X,2-1381540-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/2-1381540-4X/patch_26.jpg
387,nandafuyi,4x,2-1381540-4X,2-1381540-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/2-1381540-4X/patch_12.jpg
383,nandafuyi,4x,2-1381540-4X,2-1381540-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/2-1381540-4X/patch_1.jpg
378,nandafuyi,4x,2-1381540-4X,2-1381540-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/2-1381540-4X/patch_15.jpg
381,nandafuyi,4x,2-1381540-4X,2-1381540-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/2-1381540-4X/patch_46.jpg
445,nandafuyi,4x,8-1127526-4X,8-1127526-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/8-1127526-4X/patch_20.jpg
433,nandafuyi,4x,8-1127526-4X,8-1127526-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/8-1127526-4X/patch_21.jpg
428,nandafuyi,4x,8-1127526-4X,8-1127526-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/8-1127526-4X/patch_36.jpg
446,nandafuyi,4x,8-1127526-4X,8-1127526-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/8-1127526-4X/patch_30.jpg
424,nandafuyi,4x,8-1127526-4X,8-1127526-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/8-1127526-4X/patch_28.jpg
459,nandafuyi,4x,8-1127526-4X,8-1127526-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/8-1127526-4X/patch_2.jpg
439,nandafuyi,4x,8-1127526-4X,8-1127526-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/8-1127526-4X/patch_42.jpg
449,nandafuyi,4x,8-1127526-4X,8-1127526-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/8-1127526-4X/patch_37.jpg
450,nandafuyi,4x,8-1127526-4X,8-1127526-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/8-1127526-4X/patch_19.jpg
426,nandafuyi,4x,8-1127526-4X,8-1127526-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/8-1127526-4X/patch_44.jpg
489,nandafuyi,4x,4-1372664-4X,4-1372664-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/4-1372664-4X/patch_23.jpg
502,nandafuyi,4x,4-1372664-4X,4-1372664-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/4-1372664-4X/patch_24.jpg
488,nandafuyi,4x,4-1372664-4X,4-1372664-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/4-1372664-4X/patch_13.jpg
505,nandafuyi,4x,4-1372664-4X,4-1372664-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/4-1372664-4X/patch_32.jpg
486,nandafuyi,4x,4-1372664-4X,4-1372664-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/4-1372664-4X/patch_42.jpg
499,nandafuyi,4x,4-1372664-4X,4-1372664-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/4-1372664-4X/patch_22.jpg
474,nandafuyi,4x,4-1372664-4X,4-1372664-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/4-1372664-4X/patch_11.jpg
481,nandafuyi,4x,4-1372664-4X,4-1372664-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/4-1372664-4X/patch_45.jpg
466,nandafuyi,4x,4-1372664-4X,4-1372664-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/4-1372664-4X/patch_6.jpg
487,nandafuyi,4x,4-1372664-4X,4-1372664-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/4-1372664-4X/patch_27.jpg
470,nandafuyi,4x,4-1372664-4X,4-1372664-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/4-1372664-4X/patch_28.jpg
465,nandafuyi,4x,4-1372664-4X,4-1372664-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/4-1372664-4X/patch_7.jpg
549,nandafuyi,4x,9-795215-4X,9-795215-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/9-795215-4X/patch_43.jpg
535,nandafuyi,4x,9-795215-4X,9-795215-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/9-795215-4X/patch_27.jpg
536,nandafuyi,4x,9-795215-4X,9-795215-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/9-795215-4X/patch_13.jpg
554,nandafuyi,4x,9-795215-4X,9-795215-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/9-795215-4X/patch_2.jpg
545,nandafuyi,4x,9-795215-4X,9-795215-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/9-795215-4X/patch_19.jpg
551,nandafuyi,4x,9-795215-4X,9-795215-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/9-795215-4X/patch_41.jpg
514,nandafuyi,4x,9-795215-4X,9-795215-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/9-795215-4X/patch_6.jpg
522,nandafuyi,4x,9-795215-4X,9-795215-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/9-795215-4X/patch_11.jpg
518,nandafuyi,4x,9-795215-4X,9-795215-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/9-795215-4X/patch_28.jpg
513,nandafuyi,4x,9-795215-4X,9-795215-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/9-795215-4X/patch_7.jpg
516,nandafuyi,4x,9-795215-4X,9-795215-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/9-795215-4X/patch_15.jpg
534,nandafuyi,4x,9-795215-4X,9-795215-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/9-795215-4X/patch_42.jpg
593,nandafuyi,4x,10-105837-4X,10-105837-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/10-105837-4X/patch_24.jpg
580,nandafuyi,4x,10-105837-4X,10-105837-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/10-105837-4X/patch_23.jpg
581,nandafuyi,4x,10-105837-4X,10-105837-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/10-105837-4X/patch_14.jpg
592,nandafuyi,4x,10-105837-4X,10-105837-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/10-105837-4X/patch_43.jpg
590,nandafuyi,4x,10-105837-4X,10-105837-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/10-105837-4X/patch_22.jpg
596,nandafuyi,4x,10-105837-4X,10-105837-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/10-105837-4X/patch_4.jpg
560,nandafuyi,4x,10-105837-4X,10-105837-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/10-105837-4X/patch_15.jpg
568,nandafuyi,4x,10-105837-4X,10-105837-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/10-105837-4X/patch_12.jpg
564,nandafuyi,4x,10-105837-4X,10-105837-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/10-105837-4X/patch_44.jpg
559,nandafuyi,4x,10-105837-4X,10-105837-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/10-105837-4X/patch_6.jpg
562,nandafuyi,4x,10-105837-4X,10-105837-4X,bf_normal,jingxia_patches_use/nandafuyi/bf-negative/4x/10-105837-4X/patch_28.jpg
2119,zhongshaneryuan,4x,FS-NPHO-9-4X,FS-NPHO-9-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-9-4X/patch_7.jpg
2124,zhongshaneryuan,4x,FS-NPHO-9-4X,FS-NPHO-9-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-9-4X/patch_11.jpg
2130,zhongshaneryuan,4x,FS-NPHO-9-4X,FS-NPHO-9-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-9-4X/patch_13.jpg
2120,zhongshaneryuan,4x,FS-NPHO-9-4X,FS-NPHO-9-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-9-4X/patch_6.jpg
2127,zhongshaneryuan,4x,FS-NPHO-9-4X,FS-NPHO-9-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-9-4X/patch_17.jpg
2138,zhongshaneryuan,4x,FS-NPHO-3-4X,FS-NPHO-3-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-3-4X/patch_7.jpg
2155,zhongshaneryuan,4x,FS-NPHO-3-4X,FS-NPHO-3-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-3-4X/patch_4.jpg
2153,zhongshaneryuan,4x,FS-NPHO-3-4X,FS-NPHO-3-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-3-4X/patch_10.jpg
2139,zhongshaneryuan,4x,FS-NPHO-3-4X,FS-NPHO-3-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-3-4X/patch_6.jpg
2146,zhongshaneryuan,4x,FS-NPHO-3-4X,FS-NPHO-3-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-3-4X/patch_17.jpg
2158,zhongshaneryuan,4x,FS-NPHO-8-4X,FS-NPHO-8-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-8-4X/patch_7.jpg
2175,zhongshaneryuan,4x,FS-NPHO-8-4X,FS-NPHO-8-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-8-4X/patch_4.jpg
2173,zhongshaneryuan,4x,FS-NPHO-8-4X,FS-NPHO-8-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-8-4X/patch_10.jpg
2159,zhongshaneryuan,4x,FS-NPHO-8-4X,FS-NPHO-8-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-8-4X/patch_6.jpg
2166,zhongshaneryuan,4x,FS-NPHO-8-4X,FS-NPHO-8-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-8-4X/patch_17.jpg
2178,zhongshaneryuan,4x,FS-NPHO-5-4X,FS-NPHO-5-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-5-4X/patch_7.jpg
2179,zhongshaneryuan,4x,FS-NPHO-5-4X,FS-NPHO-5-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-5-4X/patch_6.jpg
2186,zhongshaneryuan,4x,FS-NPHO-5-4X,FS-NPHO-5-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-5-4X/patch_16.jpg
2183,zhongshaneryuan,4x,FS-NPHO-5-4X,FS-NPHO-5-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-5-4X/patch_11.jpg
2196,zhongshaneryuan,4x,FS-NPHO-1-4X,FS-NPHO-1-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-1-4X/patch_7.jpg
2213,zhongshaneryuan,4x,FS-NPHO-1-4X,FS-NPHO-1-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-1-4X/patch_4.jpg
2211,zhongshaneryuan,4x,FS-NPHO-1-4X,FS-NPHO-1-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-1-4X/patch_10.jpg
2197,zhongshaneryuan,4x,FS-NPHO-1-4X,FS-NPHO-1-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-1-4X/patch_6.jpg
2204,zhongshaneryuan,4x,FS-NPHO-1-4X,FS-NPHO-1-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-1-4X/patch_17.jpg
2216,zhongshaneryuan,4x,FS-NPHO-2-4X,FS-NPHO-2-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-2-4X/patch_7.jpg
2233,zhongshaneryuan,4x,FS-NPHO-2-4X,FS-NPHO-2-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-2-4X/patch_4.jpg
2231,zhongshaneryuan,4x,FS-NPHO-2-4X,FS-NPHO-2-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-2-4X/patch_10.jpg
2217,zhongshaneryuan,4x,FS-NPHO-2-4X,FS-NPHO-2-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-2-4X/patch_6.jpg
2224,zhongshaneryuan,4x,FS-NPHO-2-4X,FS-NPHO-2-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-2-4X/patch_17.jpg
2236,zhongshaneryuan,4x,FS-NPHO-4-4X,FS-NPHO-4-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-4-4X/patch_7.jpg
2241,zhongshaneryuan,4x,FS-NPHO-4-4X,FS-NPHO-4-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-4-4X/patch_11.jpg
2247,zhongshaneryuan,4x,FS-NPHO-4-4X,FS-NPHO-4-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-4-4X/patch_13.jpg
2237,zhongshaneryuan,4x,FS-NPHO-4-4X,FS-NPHO-4-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-4-4X/patch_6.jpg
2244,zhongshaneryuan,4x,FS-NPHO-4-4X,FS-NPHO-4-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-4-4X/patch_17.jpg
2255,zhongshaneryuan,4x,FS-NPHO-6-4X,FS-NPHO-6-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-6-4X/patch_7.jpg
2256,zhongshaneryuan,4x,FS-NPHO-6-4X,FS-NPHO-6-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-6-4X/patch_6.jpg
2263,zhongshaneryuan,4x,FS-NPHO-6-4X,FS-NPHO-6-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-6-4X/patch_17.jpg
2260,zhongshaneryuan,4x,FS-NPHO-6-4X,FS-NPHO-6-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-6-4X/patch_11.jpg
2273,zhongshaneryuan,4x,FS-NPHO-10-4X,FS-NPHO-10-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-10-4X/patch_7.jpg
2274,zhongshaneryuan,4x,FS-NPHO-10-4X,FS-NPHO-10-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-10-4X/patch_6.jpg
2281,zhongshaneryuan,4x,FS-NPHO-10-4X,FS-NPHO-10-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-10-4X/patch_17.jpg
2278,zhongshaneryuan,4x,FS-NPHO-10-4X,FS-NPHO-10-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-10-4X/patch_11.jpg
2291,zhongshaneryuan,4x,FS-NPHO-7-4X,FS-NPHO-7-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-7-4X/patch_7.jpg
2292,zhongshaneryuan,4x,FS-NPHO-7-4X,FS-NPHO-7-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-7-4X/patch_6.jpg
2296,zhongshaneryuan,4x,FS-NPHO-7-4X,FS-NPHO-7-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-7-4X/patch_3.jpg
2306,zhongshaneryuan,4x,FS-NPHO-7-4X,FS-NPHO-7-4X,bf_normal,jingxia_patches_use/zhongshaneryuan/bf-negative/4x/FS-NPHO-7-4X/patch_2.jpg
3313,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_5.jpg
3302,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_17.jpg
3297,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_1.jpg
3314,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_20.jpg
3293,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_8.jpg
