ID,Resolution,WSI,Node,Class,Image_path
8231,4x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/2023-03-06_11_19_08/node-3/x=51690_y=25786_w=9409_h=6586/patch_58.jpg
8232,4x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/2023-03-06_11_19_08/node-3/x=51690_y=25786_w=9409_h=6586/patch_65.jpg
8233,4x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/2023-03-06_11_19_08/node-3/x=51690_y=25786_w=9409_h=6586/patch_66.jpg
8234,4x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/2023-03-06_11_19_08/node-3/x=51690_y=25786_w=9409_h=6586/patch_67.jpg
8235,4x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/2023-03-06_11_19_08/node-3/x=51690_y=25786_w=9409_h=6586/patch_68.jpg
8236,4x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/2023-03-06_11_19_08/node-3/x=51690_y=25786_w=9409_h=6586/patch_69.jpg
8237,4x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/2023-03-06_11_19_08/node-3/x=51690_y=25786_w=9409_h=6586/patch_76.jpg
8238,4x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/2023-03-06_11_19_08/node-3/x=51690_y=25786_w=9409_h=6586/patch_77.jpg
8239,4x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/2023-03-06_11_19_08/node-3/x=51690_y=25786_w=9409_h=6586/patch_78.jpg
8240,4x,2023-03-06_11_19_08,2023-03-06_11_19_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/2023-03-06_11_19_08/node-3/x=51690_y=25786_w=9409_h=6586/patch_79.jpg
8241,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-1,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-1/x=15441_y=60464_w=9422_h=6917/patch_75.jpg
8242,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-1,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-1/x=15441_y=60464_w=9422_h=6917/patch_76.jpg
8243,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-1,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-1/x=15441_y=60464_w=9422_h=6917/patch_87.jpg
8244,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-1,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-1/x=15441_y=60464_w=9422_h=6917/patch_88.jpg
8245,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-2,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-2/x=61229_y=3061_w=9422_h=6917/patch_20.jpg
8246,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-2,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-2/x=61229_y=3061_w=9422_h=6917/patch_32.jpg
8247,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=70573_y=47588_w=9422_h=6917/patch_16.jpg
8248,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=70573_y=47588_w=9422_h=6917/patch_17.jpg
8249,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=70573_y=47588_w=9422_h=6917/patch_18.jpg
8250,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=70573_y=47588_w=9422_h=6917/patch_19.jpg
8251,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=70573_y=47588_w=9422_h=6917/patch_20.jpg
8252,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=70573_y=47588_w=9422_h=6917/patch_21.jpg
8253,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=70573_y=47588_w=9422_h=6917/patch_22.jpg
8254,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=70573_y=47588_w=9422_h=6917/patch_28.jpg
8255,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=70573_y=47588_w=9422_h=6917/patch_29.jpg
8256,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=70573_y=47588_w=9422_h=6917/patch_30.jpg
8257,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=70573_y=47588_w=9422_h=6917/patch_31.jpg
8258,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=70573_y=47588_w=9422_h=6917/patch_33.jpg
8259,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=70573_y=47588_w=9422_h=6917/patch_39.jpg
8260,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=70573_y=47588_w=9422_h=6917/patch_40.jpg
8261,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=70573_y=47588_w=9422_h=6917/patch_41.jpg
8262,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=70573_y=47588_w=9422_h=6917/patch_5.jpg
8263,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=70573_y=47588_w=9422_h=6917/patch_51.jpg
8264,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=70573_y=47588_w=9422_h=6917/patch_52.jpg
8265,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=70573_y=47588_w=9422_h=6917/patch_6.jpg
8266,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=70573_y=47588_w=9422_h=6917/patch_62.jpg
8267,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=70573_y=47588_w=9422_h=6917/patch_63.jpg
8268,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=70573_y=47588_w=9422_h=6917/patch_64.jpg
8269,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=70573_y=47588_w=9422_h=6917/patch_74.jpg
8270,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=70573_y=47588_w=9422_h=6917/patch_75.jpg
8271,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=70573_y=47588_w=9422_h=6917/patch_8.jpg
8272,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=70573_y=47588_w=9422_h=6917/patch_88.jpg
8273,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=70573_y=47588_w=9422_h=6917/patch_89.jpg
8274,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=70573_y=47588_w=9422_h=6917/patch_9.jpg
8275,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=78485_y=48123_w=9422_h=6917/patch_0.jpg
8276,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=78485_y=48123_w=9422_h=6917/patch_64.jpg
8277,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=78485_y=48123_w=9422_h=6917/patch_65.jpg
8278,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=78485_y=48123_w=9422_h=6917/patch_66.jpg
8279,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=78485_y=48123_w=9422_h=6917/patch_75.jpg
8280,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=78485_y=48123_w=9422_h=6917/patch_76.jpg
8281,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=78485_y=48123_w=9422_h=6917/patch_77.jpg
8282,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=78485_y=48123_w=9422_h=6917/patch_78.jpg
8283,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=78485_y=48123_w=9422_h=6917/patch_87.jpg
8284,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=78485_y=48123_w=9422_h=6917/patch_88.jpg
8285,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=78485_y=48123_w=9422_h=6917/patch_89.jpg
8286,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-3,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-3/x=78485_y=48123_w=9422_h=6917/patch_90.jpg
8287,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-4,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-4/x=79790_y=33478_w=9422_h=6917/patch_16.jpg
8288,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-4,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-4/x=79790_y=33478_w=9422_h=6917/patch_17.jpg
8289,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-4,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-4/x=79790_y=33478_w=9422_h=6917/patch_18.jpg
8290,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-4,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-4/x=79790_y=33478_w=9422_h=6917/patch_27.jpg
8291,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-4,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-4/x=79790_y=33478_w=9422_h=6917/patch_28.jpg
8292,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-4,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-4/x=79790_y=33478_w=9422_h=6917/patch_29.jpg
8293,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-4,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-4/x=79790_y=33478_w=9422_h=6917/patch_30.jpg
8294,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-4,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-4/x=79790_y=33478_w=9422_h=6917/patch_31.jpg
8295,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-4,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-4/x=79790_y=33478_w=9422_h=6917/patch_38.jpg
8296,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-4,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-4/x=79790_y=33478_w=9422_h=6917/patch_39.jpg
8297,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-4,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-4/x=79790_y=33478_w=9422_h=6917/patch_4.jpg
8298,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-4,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-4/x=79790_y=33478_w=9422_h=6917/patch_40.jpg
8299,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-4,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-4/x=79790_y=33478_w=9422_h=6917/patch_41.jpg
8300,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-4,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-4/x=79790_y=33478_w=9422_h=6917/patch_42.jpg
8301,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-4,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-4/x=79790_y=33478_w=9422_h=6917/patch_43.jpg
8302,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-4,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-4/x=79790_y=33478_w=9422_h=6917/patch_44.jpg
8303,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-4,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-4/x=79790_y=33478_w=9422_h=6917/patch_45.jpg
8304,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-4,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-4/x=79790_y=33478_w=9422_h=6917/patch_5.jpg
8305,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-4,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-4/x=79790_y=33478_w=9422_h=6917/patch_50.jpg
8306,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-4,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-4/x=79790_y=33478_w=9422_h=6917/patch_51.jpg
8307,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-4,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-4/x=79790_y=33478_w=9422_h=6917/patch_52.jpg
8308,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-4,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-4/x=79790_y=33478_w=9422_h=6917/patch_58.jpg
8309,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-4,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-4/x=79790_y=33478_w=9422_h=6917/patch_59.jpg
8310,4x,N166514-5-2023-03-06_11_09_08,N166514-5-2023-03-06_11_09_08-node-4,thyroid-micro,thyroid-cut_patch_use/micro-4X/N166514-5-2023-03-06_11_09_08/node-4/x=79790_y=33478_w=9422_h=6917/patch_61.jpg
