ID,Resolution,Center,WSI,Node,Class,Image_path
42,4x,center_0,patient_016,patient_016_node-0,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_016/node-0/patch_94.jpg
43,4x,center_0,patient_016,patient_016_node-0,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_016/node-0/patch_29.jpg
44,4x,center_0,patient_016,patient_016_node-0,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_016/node-0/patch_63.jpg
45,4x,center_0,patient_016,patient_016_node-0,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_016/node-0/patch_106.jpg
46,4x,center_0,patient_016,patient_016_node-0,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_016/node-0/patch_27.jpg
47,4x,center_0,patient_016,patient_016_node-0,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_016/node-0/patch_65.jpg
48,4x,center_0,patient_016,patient_016_node-0,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_016/node-0/patch_14.jpg
49,4x,center_0,patient_016,patient_016_node-0,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_016/node-0/patch_88.jpg
50,4x,center_0,patient_016,patient_016_node-0,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_016/node-0/patch_75.jpg
51,4x,center_0,patient_016,patient_016_node-0,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_016/node-0/patch_57.jpg
52,4x,center_0,patient_016,patient_016_node-0,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_016/node-0/patch_39.jpg
53,4x,center_0,patient_016,patient_016_node-0,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_016/node-0/patch_83.jpg
54,4x,center_0,patient_016,patient_016_node-0,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_016/node-0/patch_50.jpg
55,4x,center_0,patient_016,patient_016_node-0,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_016/node-0/patch_37.jpg
56,4x,center_0,patient_016,patient_016_node-0,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_016/node-0/patch_71.jpg
57,4x,center_0,patient_016,patient_016_node-0,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_016/node-0/patch_90.jpg
58,4x,center_0,patient_016,patient_016_node-0,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_016/node-0/patch_41.jpg
59,4x,center_0,patient_016,patient_016_node-0,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_016/node-0/patch_53.jpg
60,4x,center_0,patient_016,patient_016_node-0,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_016/node-0/patch_76.jpg
61,4x,center_0,patient_016,patient_016_node-0,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_016/node-0/patch_52.jpg
62,4x,center_0,patient_016,patient_016_node-0,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_016/node-0/patch_69.jpg
63,4x,center_0,patient_016,patient_016_node-0,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_016/node-0/patch_64.jpg
64,4x,center_0,patient_016,patient_016_node-0,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_016/node-0/patch_51.jpg
65,4x,center_0,patient_016,patient_016_node-0,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_016/node-0/patch_89.jpg
66,4x,center_0,patient_016,patient_016_node-0,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_016/node-0/patch_40.jpg
67,4x,center_0,patient_016,patient_016_node-0,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_016/node-0/patch_93.jpg
68,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_62.jpg
69,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_31.jpg
70,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_61.jpg
71,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_73.jpg
72,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_54.jpg
73,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_49.jpg
74,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_21.jpg
75,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_60.jpg
76,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_29.jpg
77,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_63.jpg
78,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_42.jpg
79,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_65.jpg
80,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_72.jpg
81,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_20.jpg
82,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_30.jpg
83,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_39.jpg
84,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_50.jpg
85,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_10.jpg
86,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_71.jpg
87,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_43.jpg
88,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_41.jpg
89,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_53.jpg
90,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_52.jpg
91,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_64.jpg
92,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_51.jpg
93,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_32.jpg
94,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_40.jpg
95,4x,center_0,patient_013,patient_013_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_013/node-3/patch_9.jpg
96,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_62.jpg
97,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_31.jpg
98,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_70.jpg
99,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_61.jpg
100,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_73.jpg
101,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_49.jpg
102,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_60.jpg
103,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_29.jpg
104,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_63.jpg
105,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_72.jpg
106,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_30.jpg
107,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_39.jpg
108,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_50.jpg
109,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_59.jpg
110,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_19.jpg
111,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_71.jpg
112,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_41.jpg
113,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_52.jpg
114,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_51.jpg
115,4x,center_0,patient_015,patient_015_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-2/patch_40.jpg
116,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_38.jpg
117,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_62.jpg
118,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_31.jpg
119,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_47.jpg
120,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_70.jpg
121,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_15.jpg
122,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_26.jpg
123,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_61.jpg
124,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_58.jpg
125,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_28.jpg
126,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_73.jpg
127,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_46.jpg
128,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_36.jpg
129,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_54.jpg
130,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_80.jpg
131,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_17.jpg
132,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_74.jpg
133,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_49.jpg
134,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_25.jpg
135,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_56.jpg
136,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_45.jpg
137,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_16.jpg
138,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_60.jpg
139,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_34.jpg
140,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_18.jpg
141,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_29.jpg
142,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_63.jpg
143,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_42.jpg
144,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_27.jpg
145,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_65.jpg
146,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_72.jpg
147,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_14.jpg
148,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_78.jpg
149,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_75.jpg
150,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_57.jpg
151,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_30.jpg
152,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_39.jpg
153,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_35.jpg
154,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_68.jpg
155,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_50.jpg
156,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_59.jpg
157,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_67.jpg
158,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_37.jpg
159,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_19.jpg
160,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_71.jpg
161,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_24.jpg
162,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_41.jpg
163,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_53.jpg
164,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_52.jpg
165,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_69.jpg
166,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_64.jpg
167,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_51.jpg
168,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_79.jpg
169,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_48.jpg
170,4x,center_0,patient_015,patient_015_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_015/node-1/patch_40.jpg
171,4x,center_0,patient_017,patient_017_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_017/node-2/patch_38.jpg
172,4x,center_0,patient_017,patient_017_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_017/node-2/patch_62.jpg
173,4x,center_0,patient_017,patient_017_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_017/node-2/patch_31.jpg
174,4x,center_0,patient_017,patient_017_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_017/node-2/patch_47.jpg
175,4x,center_0,patient_017,patient_017_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_017/node-2/patch_70.jpg
176,4x,center_0,patient_017,patient_017_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_017/node-2/patch_8.jpg
177,4x,center_0,patient_017,patient_017_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_017/node-2/patch_87.jpg
178,4x,center_0,patient_017,patient_017_node-2,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-4X/center_0/patient_017/node-2/patch_26.jpg
