ID,Resolution,Center,WSI,Node,Class,Image_path
11868,10x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_066/node-3/patch_30.jpg
11869,10x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_066/node-3/patch_39.jpg
11870,10x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_066/node-3/patch_83.jpg
11871,10x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_066/node-3/patch_35.jpg
11872,10x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_066/node-3/patch_68.jpg
11873,10x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_066/node-3/patch_50.jpg
11874,10x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_066/node-3/patch_85.jpg
11875,10x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_066/node-3/patch_59.jpg
11876,10x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_066/node-3/patch_67.jpg
11877,10x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_066/node-3/patch_37.jpg
11878,10x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_066/node-3/patch_19.jpg
11879,10x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_066/node-3/patch_22.jpg
11880,10x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_066/node-3/patch_33.jpg
11881,10x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_066/node-3/patch_71.jpg
11882,10x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_066/node-3/patch_24.jpg
11883,10x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_066/node-3/patch_41.jpg
11884,10x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_066/node-3/patch_0.jpg
11885,10x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_066/node-3/patch_52.jpg
11886,10x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_066/node-3/patch_69.jpg
11887,10x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_066/node-3/patch_51.jpg
11888,10x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_066/node-3/patch_79.jpg
11889,10x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_066/node-3/patch_48.jpg
11890,10x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_066/node-3/patch_4.jpg
11891,10x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_066/node-3/patch_2.jpg
11892,10x,center_3,patient_066,patient_066_node-3,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_066/node-3/patch_40.jpg
11930,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_38.jpg
11931,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_62.jpg
11932,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_31.jpg
11933,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_47.jpg
11934,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_70.jpg
11935,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_7.jpg
11936,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_6.jpg
11937,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_8.jpg
11938,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_15.jpg
11939,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_26.jpg
11940,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_61.jpg
11941,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_58.jpg
11942,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_28.jpg
11943,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_73.jpg
11944,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_46.jpg
11945,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_44.jpg
11946,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_1.jpg
11947,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_11.jpg
11948,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_36.jpg
11949,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_3.jpg
11950,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_54.jpg
11951,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_12.jpg
11952,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_55.jpg
11953,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_17.jpg
11954,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_74.jpg
11955,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_49.jpg
11956,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_25.jpg
11957,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_56.jpg
11958,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_21.jpg
11959,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_45.jpg
11960,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_16.jpg
11961,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_60.jpg
11962,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_34.jpg
11963,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_18.jpg
11964,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_29.jpg
11965,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_63.jpg
11966,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_42.jpg
11967,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_27.jpg
11968,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_65.jpg
11969,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_13.jpg
11970,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_72.jpg
11971,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_66.jpg
11972,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_23.jpg
11973,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_14.jpg
11974,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_5.jpg
11975,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_75.jpg
11976,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_57.jpg
11977,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_20.jpg
11978,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_30.jpg
11979,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_39.jpg
11980,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_35.jpg
11981,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_68.jpg
11982,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_50.jpg
11983,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_59.jpg
11984,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_67.jpg
11985,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_37.jpg
11986,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_19.jpg
11987,10x,center_3,patient_069,patient_069_node-1,ffpe_macro,breast_patch/camelyon17_patch_use/training_macro-10X/center_3/patient_069/node-1/patch_10.jpg
